True,Predicted,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16
Y,Y,0.4,0.7333333333333333,0.6,0.5333333333333333,0.3333333333333333,0.4,0.6,0.06666666666666667,0.4666666666666667,0.4,0.8,0.6,0.13333333333333333,0.7333333333333333,0.13333333333333333,0.5333333333333333
S,S,0.13333333333333333,0.4666666666666667,0.2,0.3333333333333333,0.2,0.5333333333333333,0.4666666666666667,0.4666666666666667,0.4,0.4666666666666667,0.5333333333333333,0.6,0.13333333333333333,0.6666666666666666,0.5333333333333333,0.5333333333333333
J,J,0.2,0.7333333333333333,0.26666666666666666,0.5333333333333333,0.2,0.6,0.4,0.2,0.4666666666666667,0.8,0.26666666666666666,0.6,0.06666666666666667,0.4,0.13333333333333333,0.4
V,V,0.26666666666666666,0.6,0.4,0.4666666666666667,0.13333333333333333,0.4666666666666667,0.5333333333333333,0.26666666666666666,0.2,0.4666666666666667,0.9333333333333333,0.5333333333333333,0.2,0.6,0.0,0.5333333333333333
Y,Y,0.2,0.5333333333333333,0.3333333333333333,0.4,0.13333333333333333,0.5333333333333333,0.6666666666666666,0.06666666666666667,0.4666666666666667,0.3333333333333333,0.8,0.5333333333333333,0.06666666666666667,0.7333333333333333,0.13333333333333333,0.5333333333333333
D,D,0.13333333333333333,0.26666666666666666,0.26666666666666666,0.13333333333333333,0.13333333333333333,0.5333333333333333,0.4666666666666667,0.26666666666666666,0.4,0.6666666666666666,0.3333333333333333,0.4,0.13333333333333333,0.5333333333333333,0.2,0.5333333333333333
F,F,0.2,0.2,0.2,0.26666666666666666,0.06666666666666667,0.06666666666666667,0.8666666666666667,0.26666666666666666,0.26666666666666666,0.8,0.7333333333333333,0.4666666666666667,0.0,0.5333333333333333,0.13333333333333333,0.4
R,R,0.2,0.26666666666666666,0.26666666666666666,0.13333333333333333,0.2,0.4666666666666667,0.4666666666666667,0.3333333333333333,0.3333333333333333,0.4666666666666667,0.3333333333333333,0.4666666666666667,0.13333333333333333,0.4666666666666667,0.26666666666666666,0.5333333333333333
J,J,0.3333333333333333,0.6,0.4,0.4666666666666667,0.26666666666666666,0.6666666666666666,0.26666666666666666,0.4,0.3333333333333333,0.5333333333333333,0.4,0.3333333333333333,0.13333333333333333,0.5333333333333333,0.26666666666666666,0.4
B,B,0.26666666666666666,0.7333333333333333,0.3333333333333333,0.5333333333333333,0.26666666666666666,0.4,0.4666666666666667,0.6,0.4666666666666667,0.4666666666666667,0.4,0.4666666666666667,0.13333333333333333,0.5333333333333333,0.6,0.6666666666666666
T,T,0.6,0.7333333333333333,0.6,0.5333333333333333,0.4666666666666667,0.4666666666666667,0.6666666666666666,0.13333333333333333,0.6,0.7333333333333333,0.6,0.3333333333333333,0.26666666666666666,0.7333333333333333,0.3333333333333333,0.3333333333333333
T,T,0.2,0.6666666666666666,0.26666666666666666,0.4666666666666667,0.06666666666666667,0.4666666666666667,0.9333333333333333,0.0,0.4,0.4666666666666667,0.7333333333333333,0.5333333333333333,0.0,0.5333333333333333,0.0,0.5333333333333333
Q,O,0.3333333333333333,0.4666666666666667,0.4,0.4,0.3333333333333333,0.6,0.2,0.26666666666666666,0.26666666666666666,0.5333333333333333,0.2,0.6666666666666666,0.2,0.4,0.4,0.4666666666666667
Z,Z,0.2,0.13333333333333333,0.26666666666666666,0.26666666666666666,0.2,0.4666666666666667,0.4666666666666667,0.3333333333333333,0.6,0.4,0.4,0.5333333333333333,0.06666666666666667,0.5333333333333333,0.4666666666666667,0.5333333333333333
I,I,0.0,0.6,0.0,0.4,0.0,0.4666666666666667,0.4666666666666667,0.26666666666666666,0.26666666666666666,0.4666666666666667,0.4,0.5333333333333333,0.0,0.5333333333333333,0.0,0.5333333333333333
Q,Q,0.4,0.4,0.4666666666666667,0.6,0.26666666666666666,0.5333333333333333,0.6666666666666666,0.5333333333333333,0.4,0.3333333333333333,0.6,0.6,0.2,0.5333333333333333,0.4,0.6666666666666666
Q,Q,0.26666666666666666,0.4666666666666667,0.3333333333333333,0.5333333333333333,0.3333333333333333,0.6,0.6,0.4,0.13333333333333333,0.26666666666666666,0.4666666666666667,0.7333333333333333,0.2,0.6,0.3333333333333333,0.6666666666666666
F,F,0.13333333333333333,0.26666666666666666,0.2,0.2,0.13333333333333333,0.3333333333333333,0.6666666666666666,0.26666666666666666,0.3333333333333333,0.6666666666666666,0.6,0.3333333333333333,0.06666666666666667,0.6666666666666666,0.2,0.4
B,B,0.13333333333333333,0.06666666666666667,0.2,0.06666666666666667,0.13333333333333333,0.4666666666666667,0.4666666666666667,0.3333333333333333,0.3333333333333333,0.4666666666666667,0.4,0.4,0.06666666666666667,0.5333333333333333,0.3333333333333333,0.6
H,H,0.26666666666666666,0.6,0.4,0.4,0.4666666666666667,0.4666666666666667,0.5333333333333333,0.4,0.4666666666666667,0.4666666666666667,0.3333333333333333,0.5333333333333333,0.2,0.5333333333333333,0.2,0.5333333333333333
D,D,0.26666666666666666,0.6,0.4,0.4666666666666667,0.26666666666666666,0.6,0.4666666666666667,0.26666666666666666,0.4666666666666667,0.7333333333333333,0.3333333333333333,0.4,0.2,0.4666666666666667,0.2,0.5333333333333333
F,F,0.3333333333333333,0.6,0.4,0.4,0.4,0.3333333333333333,0.6,0.26666666666666666,0.4,0.6666666666666666,0.6666666666666666,0.4,0.13333333333333333,0.6,0.2,0.4
M,M,0.4666666666666667,0.5333333333333333,0.6,0.4,0.4,0.6666666666666666,0.3333333333333333,0.2,0.3333333333333333,0.6,0.2,0.4,0.6666666666666666,0.4,0.13333333333333333,0.6
A,A,0.06666666666666667,0.2,0.13333333333333333,0.13333333333333333,0.06666666666666667,0.8,0.13333333333333333,0.2,0.06666666666666667,0.7333333333333333,0.13333333333333333,0.6,0.13333333333333333,0.4,0.13333333333333333,0.5333333333333333
H,H,0.06666666666666667,0.0,0.06666666666666667,0.0,0.0,0.4666666666666667,0.5333333333333333,0.6666666666666666,0.06666666666666667,0.4666666666666667,0.3333333333333333,0.5333333333333333,0.13333333333333333,0.5333333333333333,0.0,0.5333333333333333
U,U,0.4,0.4666666666666667,0.4666666666666667,0.3333333333333333,0.26666666666666666,0.2,0.5333333333333333,0.3333333333333333,0.4666666666666667,0.6666666666666666,0.6,0.6666666666666666,0.2,0.6,0.13333333333333333,0.3333333333333333
B,B,0.2,0.3333333333333333,0.3333333333333333,0.2,0.26666666666666666,0.6,0.4666666666666667,0.2,0.4,0.6666666666666666,0.3333333333333333,0.4,0.13333333333333333,0.5333333333333333,0.3333333333333333,0.6666666666666666
M,M,0.26666666666666666,0.6666666666666666,0.3333333333333333,0.5333333333333333,0.4,0.4666666666666667,0.3333333333333333,0.7333333333333333,0.06666666666666667,0.4666666666666667,0.6,0.5333333333333333,0.5333333333333333,0.4,0.06666666666666667,0.6
D,D,0.2,0.6,0.26666666666666666,0.4,0.26666666666666666,0.4666666666666667,0.4666666666666667,0.4,0.4666666666666667,0.4,0.3333333333333333,0.4,0.2,0.5333333333333333,0.2,0.4666666666666667
U,U,0.4,0.6,0.4,0.4,0.2,0.26666666666666666,0.6,0.3333333333333333,0.4666666666666667,0.8666666666666667,0.7333333333333333,0.6,0.2,0.6,0.06666666666666667,0.4666666666666667
K,K,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5333333333333333,0.13333333333333333,0.26666666666666666,0.4,0.6,0.13333333333333333,0.4666666666666667,0.4666666666666667,0.7333333333333333,0.26666666666666666,0.4666666666666667,0.2,0.7333333333333333
S,S,0.3333333333333333,0.5333333333333333,0.4,0.4,0.2,0.4666666666666667,0.4666666666666667,0.26666666666666666,0.5333333333333333,0.7333333333333333,0.3333333333333333,0.5333333333333333,0.13333333333333333,0.5333333333333333,0.3333333333333333,0.5333333333333333
V,V,0.2,0.13333333333333333,0.3333333333333333,0.2,0.13333333333333333,0.4666666666666667,0.8,0.13333333333333333,0.2,0.4666666666666667,0.7333333333333333,0.6,0.13333333333333333,0.6666666666666666,0.06666666666666667,0.5333333333333333
V,V,0.2,0.5333333333333333,0.3333333333333333,0.4,0.06666666666666667,0.6,0.5333333333333333,0.26666666666666666,0.2,0.4,0.9333333333333333,0.5333333333333333,0.2,0.6,0.0,0.5333333333333333
V,V,0.5333333333333333,0.7333333333333333,0.5333333333333333,0.5333333333333333,0.26666666666666666,0.26666666666666666,0.8,0.13333333333333333,0.26666666666666666,0.5333333333333333,0.7333333333333333,0.4666666666666667,0.4,0.6666666666666666,0.06666666666666667,0.4666666666666667
G,G,0.13333333333333333,0.2,0.2,0.06666666666666667,0.06666666666666667,0.4666666666666667,0.4666666666666667,0.3333333333333333,0.3333333333333333,0.6,0.4,0.6666666666666666,0.13333333333333333,0.6,0.26666666666666666,0.6666666666666666
H,H,0.26666666666666666,0.4,0.4,0.5333333333333333,0.4,0.6,0.3333333333333333,0.2,0.13333333333333333,0.4666666666666667,0.3333333333333333,0.4666666666666667,0.26666666666666666,0.5333333333333333,0.4,0.6
W,W,0.26666666666666666,0.6,0.4,0.4666666666666667,0.6666666666666666,0.5333333333333333,0.4,0.4,0.13333333333333333,0.4666666666666667,0.4,0.5333333333333333,0.5333333333333333,0.7333333333333333,0.2,0.6
N,N,0.13333333333333333,0.06666666666666667,0.13333333333333333,0.13333333333333333,0.06666666666666667,0.4666666666666667,0.4666666666666667,0.7333333333333333,0.06666666666666667,0.3333333333333333,0.4,0.5333333333333333,0.26666666666666666,0.5333333333333333,0.0,0.5333333333333333
I,I,0.06666666666666667,0.2,0.06666666666666667,0.13333333333333333,0.06666666666666667,0.4666666666666667,0.4666666666666667,0.06666666666666667,0.4666666666666667,0.4666666666666667,0.4,0.5333333333333333,0.0,0.5333333333333333,0.13333333333333333,0.5333333333333333
L,L,0.4,0.6666666666666666,0.4,0.3333333333333333,0.2,0.4666666666666667,0.3333333333333333,0.26666666666666666,0.26666666666666666,0.8,0.6,0.8,0.2,0.6,0.4,0.6
J,J,0.4666666666666667,0.7333333333333333,0.4,0.5333333333333333,0.26666666666666666,0.5333333333333333,0.6,0.2,0.2,0.8666666666666667,0.26666666666666666,0.3333333333333333,0.13333333333333333,0.6,0.5333333333333333,0.6
J,J,0.06666666666666667,0.26666666666666666,0.13333333333333333,0.2,0.06666666666666667,0.6,0.4,0.13333333333333333,0.4,0.8,0.26666666666666666,0.6,0.06666666666666667,0.4666666666666667,0.06666666666666667,0.4666666666666667
R,R,0.4,0.6,0.4,0.26666666666666666,0.26666666666666666,0.3333333333333333,0.5333333333333333,0.2,0.3333333333333333,0.4666666666666667,0.26666666666666666,0.6666666666666666,0.26666666666666666,0.4666666666666667,0.3333333333333333,0.4666666666666667
O,O,0.26666666666666666,0.2,0.3333333333333333,0.3333333333333333,0.13333333333333333,0.4666666666666667,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.4666666666666667,0.4666666666666667,0.5333333333333333,0.2,0.5333333333333333,0.26666666666666666,0.5333333333333333
Y,Y,0.3333333333333333,0.5333333333333333,0.3333333333333333,0.4,0.13333333333333333,0.2,0.7333333333333333,0.13333333333333333,0.4666666666666667,0.8,0.7333333333333333,0.4,0.06666666666666667,0.6666666666666666,0.13333333333333333,0.3333333333333333
V,V,0.3333333333333333,0.7333333333333333,0.5333333333333333,0.5333333333333333,0.13333333333333333,0.5333333333333333,0.5333333333333333,0.3333333333333333,0.2,0.4,0.9333333333333333,0.5333333333333333,0.2,0.6,0.0,0.5333333333333333
Q,Q,0.26666666666666666,0.4666666666666667,0.4,0.6,0.4,0.6,0.4666666666666667,0.4666666666666667,0.13333333333333333,0.3333333333333333,0.4666666666666667,0.6666666666666666,0.2,0.5333333333333333,0.4,0.6666666666666666
O,O,0.26666666666666666,0.26666666666666666,0.4,0.4666666666666667,0.2,0.5333333333333333,0.4,0.6,0.5333333333333333,0.4666666666666667,0.3333333333333333,0.6,0.2,0.5333333333333333,0.26666666666666666,0.5333333333333333
T,T,0.2,0.6,0.3333333333333333,0.4,0.06666666666666667,0.4666666666666667,1.0,0.06666666666666667,0.4,0.4666666666666667,0.7333333333333333,0.5333333333333333,0.0,0.5333333333333333,0.0,0.5333333333333333
R,R,0.26666666666666666,0.4666666666666667,0.3333333333333333,0.3333333333333333,0.2,0.4,0.6666666666666666,0.6,0.26666666666666666,0.4,0.26666666666666666,0.5333333333333333,0.13333333333333333,0.5333333333333333,0.3333333333333333,0.6666666666666666
Q,Q,0.2,0.3333333333333333,0.3333333333333333,0.26666666666666666,0.2,0.6666666666666666,0.26666666666666666,0.2,0.26666666666666666,0.6,0.2,0.5333333333333333,0.2,0.4666666666666667,0.2,0.6
G,G,0.13333333333333333,0.13333333333333333,0.2,0.26666666666666666,0.13333333333333333,0.4666666666666667,0.4,0.4,0.3333333333333333,0.4,0.4,0.6,0.13333333333333333,0.6,0.26666666666666666,0.6
O,C,0.3333333333333333,0.5333333333333333,0.4666666666666667,0.4,0.3333333333333333,0.4666666666666667,0.5333333333333333,0.5333333333333333,0.3333333333333333,0.4,0.4666666666666667,0.7333333333333333,0.26666666666666666,0.5333333333333333,0.26666666666666666,0.5333333333333333
Z,Z,0.3333333333333333,0.6,0.4,0.4666666666666667,0.2,0.4666666666666667,0.4666666666666667,0.26666666666666666,1.0,0.6,0.4,0.5333333333333333,0.0,0.5333333333333333,0.5333333333333333,0.5333333333333333
I,I,0.26666666666666666,0.7333333333333333,0.4666666666666667,0.5333333333333333,0.5333333333333333,0.6666666666666666,0.4666666666666667,0.13333333333333333,0.3333333333333333,0.6,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.6,0.4666666666666667,0.3333333333333333
C,C,0.2,0.4666666666666667,0.26666666666666666,0.3333333333333333,0.06666666666666667,0.4,0.4666666666666667,0.4666666666666667,0.6,0.4666666666666667,0.4,0.8666666666666667,0.06666666666666667,0.5333333333333333,0.26666666666666666,0.6
T,T,0.26666666666666666,0.4,0.26666666666666666,0.26666666666666666,0.13333333333333333,0.4,0.8,0.2,0.4,0.7333333333333333,0.6,0.26666666666666666,0.13333333333333333,0.7333333333333333,0.13333333333333333,0.3333333333333333
I,I,0.0,0.06666666666666667,0.0,0.06666666666666667,0.0,0.4666666666666667,0.4666666666666667,0.26666666666666666,0.26666666666666666,0.4666666666666667,0.4,0.5333333333333333,0.0,0.5333333333333333,0.0,0.5333333333333333
W,W,0.26666666666666666,0.7333333333333333,0.4666666666666667,0.5333333333333333,0.5333333333333333,0.6666666666666666,0.7333333333333333,0.13333333333333333,0.13333333333333333,0.3333333333333333,0.5333333333333333,0.4666666666666667,0.6,0.8,0.13333333333333333,0.5333333333333333
A,A,0.2,0.6,0.3333333333333333,0.4666666666666667,0.2,0.8,0.2,0.26666666666666666,0.2,0.7333333333333333,0.06666666666666667,0.6,0.13333333333333333,0.4,0.2,0.6
X,X,0.2,0.4666666666666667,0.3333333333333333,0.3333333333333333,0.26666666666666666,0.4666666666666667,0.4666666666666667,0.2,0.5333333333333333,0.3333333333333333,0.4,0.6,0.2,0.4666666666666667,0.4666666666666667,0.6
R,R,0.3333333333333333,0.6,0.4666666666666667,0.4,0.4666666666666667,0.6,0.4666666666666667,0.4,0.2,0.5333333333333333,0.3333333333333333,0.4,0.3333333333333333,0.4,0.5333333333333333,0.6666666666666666
X,X,0.2,0.3333333333333333,0.26666666666666666,0.26666666666666666,0.13333333333333333,0.4666666666666667,0.4666666666666667,0.2,0.6,0.4,0.4,0.5333333333333333,0.13333333333333333,0.5333333333333333,0.4,0.5333333333333333
F,F,0.26666666666666666,0.6,0.4,0.4,0.4,0.7333333333333333,0.4,0.13333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.4,0.3333333333333333,0.6,0.26666666666666666,0.4666666666666667
V,V,0.4,0.6666666666666666,0.5333333333333333,0.5333333333333333,0.3333333333333333,0.4666666666666667,0.7333333333333333,0.2,0.13333333333333333,0.3333333333333333,0.6666666666666666,0.6,0.2,0.7333333333333333,0.26666666666666666,0.5333333333333333
S,S,0.4666666666666667,0.6666666666666666,0.6,0.5333333333333333,0.7333333333333333,0.5333333333333333,0.5333333333333333,0.3333333333333333,0.2,0.6,0.3333333333333333,0.4666666666666667,0.3333333333333333,0.5333333333333333,0.8,0.5333333333333333
M,M,0.2,0.3333333333333333,0.4,0.26666666666666666,0.26666666666666666,0.3333333333333333,0.4,0.2,0.26666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.4,0.3333333333333333,0.13333333333333333,0.4666666666666667
N,N,0.13333333333333333,0.2,0.2,0.06666666666666667,0.06666666666666667,0.5333333333333333,0.5333333333333333,0.13333333333333333,0.26666666666666666,0.7333333333333333,0.3333333333333333,0.4,0.26666666666666666,0.5333333333333333,0.0,0.4666666666666667
H,K,0.4666666666666667,0.6,0.4,0.26666666666666666,0.2,0.7333333333333333,0.4666666666666667,0.26666666666666666,0.3333333333333333,0.5333333333333333,0.2,0.3333333333333333,0.3333333333333333,0.6,0.26666666666666666,0.5333333333333333
Q,Q,0.3333333333333333,0.6,0.4,0.5333333333333333,0.2,0.5333333333333333,0.3333333333333333,0.6,0.4666666666666667,0.3333333333333333,0.26666666666666666,0.5333333333333333,0.2,0.5333333333333333,0.26666666666666666,0.5333333333333333
Q,Q,0.3333333333333333,0.6,0.3333333333333333,0.7333333333333333,0.4666666666666667,0.5333333333333333,0.4666666666666667,0.4,0.13333333333333333,0.5333333333333333,0.4666666666666667,0.6666666666666666,0.2,0.5333333333333333,0.3333333333333333,0.5333333333333333
V,V,0.2,0.06666666666666667,0.3333333333333333,0.2,0.06666666666666667,0.4666666666666667,0.8,0.2,0.2,0.4,0.7333333333333333,0.6,0.13333333333333333,0.6666666666666666,0.06666666666666667,0.5333333333333333
T,T,0.06666666666666667,0.0,0.13333333333333333,0.06666666666666667,0.0,0.4666666666666667,0.9333333333333333,0.06666666666666667,0.26666666666666666,0.4666666666666667,0.6666666666666666,0.5333333333333333,0.0,0.5333333333333333,0.0,0.5333333333333333
W,W,0.26666666666666666,0.13333333333333333,0.4,0.26666666666666666,0.26666666666666666,0.4666666666666667,0.7333333333333333,0.13333333333333333,0.13333333333333333,0.4,0.6,0.5333333333333333,0.4666666666666667,0.7333333333333333,0.06666666666666667,0.5333333333333333
M,M,0.26666666666666666,0.06666666666666667,0.3333333333333333,0.13333333333333333,0.2,0.5333333333333333,0.4,0.4,0.26666666666666666,0.4666666666666667,0.4666666666666667,0.5333333333333333,0.5333333333333333,0.4,0.2,0.4
A,A,0.4,0.9333333333333333,0.4,0.5333333333333333,0.26666666666666666,0.8,0.13333333333333333,0.2,0.13333333333333333,0.8,0.26666666666666666,0.7333333333333333,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.7333333333333333
H,K,0.4666666666666667,0.8,0.5333333333333333,0.4,0.3333333333333333,0.7333333333333333,0.4,0.2,0.3333333333333333,0.6666666666666666,0.26666666666666666,0.4,0.3333333333333333,0.6,0.26666666666666666,0.5333333333333333
J,J,0.06666666666666667,0.13333333333333333,0.13333333333333333,0.26666666666666666,0.06666666666666667,0.6666666666666666,0.4,0.13333333333333333,0.3333333333333333,0.8,0.26666666666666666,0.6,0.06666666666666667,0.4,0.06666666666666667,0.4666666666666667
R,R,0.26666666666666666,0.6,0.3333333333333333,0.4666666666666667,0.26666666666666666,0.6666666666666666,0.4666666666666667,0.2,0.4666666666666667,0.6666666666666666,0.13333333333333333,0.4666666666666667,0.2,0.4,0.2,0.7333333333333333
